budget,popularity,revenue,runtime,vote_count,has_homepage,release_year,release_month,movie_age,genre_count,keyword_count,company_count,country_count,spoken_language_count,crew_count,director_movie_count,cast_count,main_actor_movie_count,has_budget,has_revenue,profit,profit_ratio,log_budget,log_revenue,original_language_ar,original_language_cn,original_language_cs,original_language_da,original_language_de,original_language_el,original_language_en,original_language_es,original_language_fa,original_language_fr,original_language_he,original_language_hi,original_language_hu,original_language_id,original_language_is,original_language_it,original_language_ja,original_language_ko,original_language_ky,original_language_nb,original_language_nl,original_language_no,original_language_pl,original_language_ps,original_language_pt,original_language_ro,original_language_ru,original_language_sl,original_language_sv,original_language_ta,original_language_te,original_language_th,original_language_tr,original_language_vi,original_language_xx,original_language_zh,release_season_spring,release_season_summer,release_season_winter,main_genre_Adventure,main_genre_Animation,main_genre_Comedy,main_genre_Crime,main_genre_Documentary,main_genre_Drama,main_genre_Family,main_genre_Fantasy,main_genre_Foreign,main_genre_History,main_genre_Horror,main_genre_Music,main_genre_Mystery,main_genre_Romance,main_genre_Science Fiction,main_genre_TV Movie,main_genre_Thriller,main_genre_Unknown,main_genre_War,main_genre_Western,is_highly_rated
40000000,30.002907,95149435,113.0,697,0,2004.0,8.0,22.0,4,4,1,1,1,9,8,20,9,1,1,55149435,2.378735875,17.50439003707821,18.370959224205944,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,17.923254,195268056,141.0,371,0,1993.0,12.0,33.0,4,4,1,1,1,34,2,12,15,1,1,150268056,4.339290133333333,17.622173069956816,19.089883823841983,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,17.746719,117615211,119.0,278,0,1994.0,7.0,32.0,4,9,3,1,1,16,13,15,4,1,1,72615211,2.6136713555555557,17.622173069956816,18.582928938804823,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,31.305336,175372502,97.0,1111,1,2007.0,12.0,19.0,2,17,3,1,1,77,11,22,13,1,1,130372502,3.8971667111111112,17.622173069956816,18.98242285822424,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,19.637704,178051587,117.0,433,0,1992.0,6.0,34.0,4,5,2,1,1,10,9,26,19,1,1,133051587,3.9567019333333335,17.622173069956816,18.99758388649131,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
43000000,10.411996,154749918,101.0,406,0,2005.0,5.0,21.0,2,4,4,2,3,15,6,18,10,1,1,111749918,3.5988353023255812,17.57671069691365,18.857320946103965,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
46000000,88.496873,122126687,153.0,3085,1,2013.0,9.0,13.0,3,6,3,1,1,37,3,34,10,1,1,76126687,2.6549279782608695,17.6441519761925,18.620569490135487,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
45000000,52.081131,104876233,122.0,1634,0,2001.0,10.0,25.0,4,9,5,2,4,20,8,14,26,1,1,59876233,2.3305829555555557,17.622173069956816,18.468291489070978,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,30.816341,90683916,102.0,710,0,1999.0,12.0,27.0,3,4,2,1,1,46,4,21,9,1,1,45683916,2.0151981333333335,17.622173069956816,18.322890578524238,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,35.376971,141220678,83.0,982,0,2001.0,7.0,25.0,1,3,4,2,1,127,4,15,4,1,1,96220678,3.138237288888889,17.622173069956816,18.765834324141753,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,17.047276,165184237,103.0,501,1,2011.0,11.0,15.0,3,6,1,1,1,3,3,47,5,1,1,120184237,3.6707608222222223,17.622173069956816,18.922572002876898,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,43.815492,131183530,120.0,1905,1,1998.0,8.0,28.0,2,34,4,1,2,147,2,48,7,1,1,86183530,2.9151895555555556,17.622173069956816,18.692107900680593,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
30000000,23.234651,76669806,136.0,496,0,2005.0,1.0,21.0,1,9,3,2,1,18,3,10,15,1,1,46669806,2.5556602,17.216707972959764,18.15501853825005,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,17.270539,94935764,89.0,299,0,2002.0,4.0,24.0,4,4,1,1,1,8,3,11,16,1,1,49935764,2.1096836444444445,17.622173069956816,18.36871106297223,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,27.684779,136885767,89.0,610,0,1997.0,4.0,29.0,3,8,6,3,1,87,2,10,10,1,1,91885767,3.041905933333333,17.622173069956816,18.734657325760327,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,26.79781,113916474,100.0,575,0,2000.0,7.0,26.0,1,3,2,1,1,31,2,20,2,1,1,68916474,2.5314772,17.622173069956816,18.550976062382347,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
40000000,37.073127,244931766,135.0,1869,1,2003.0,9.0,23.0,3,19,4,2,3,16,3,39,7,1,1,204931766,6.12329415,17.50439003707821,19.31649022767929,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
120000000,87.350802,363258859,95.0,2303,1,1998.0,11.0,28.0,4,9,2,1,1,19,4,16,9,1,1,243258859,3.0271571583333334,18.603002309079653,19.71062625103256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
35000000,26.134678,74558115,122.0,741,0,2001.0,10.0,25.0,3,3,2,2,3,65,3,26,27,1,1,39558115,2.1302318571428573,17.370858648025116,18.12708945978202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
45000000,16.582709,170362582,110.0,313,0,1994.0,10.0,32.0,2,3,3,2,1,14,2,12,20,1,1,125362582,3.7858351555555556,17.622173069956816,18.953439564914206,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,10.731574,53854588,135.0,150,0,1996.0,8.0,30.0,3,5,2,1,1,32,4,12,19,1,1,8854588,1.1967686222222222,17.622173069956816,17.801798176134508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,2.094151,0,111.0,26,0,1968.0,4.0,58.0,3,5,2,1,1,8,1,9,1,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,8.99269,56070433,95.0,176,0,2005.0,5.0,21.0,3,5,1,1,2,27,3,20,18,1,1,11070433,1.2460096222222221,17.622173069956816,17.842119208394493,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
50000000,51.742065,104478416,109.0,1315,0,2005.0,1.0,21.0,4,25,4,1,1,19,1,20,3,1,1,54478416,2.08956832,17.72753358339242,18.464491072152498,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,7.157635,0,93.0,69,0,2004.0,12.0,22.0,3,0,3,1,1,25,2,13,1,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,12.06538,148412065,94.0,1292,1,2007.0,9.0,19.0,3,8,4,5,1,21,4,14,11,1,1,103412065,3.298045888888889,17.622173069956816,18.815503192669926,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
40000000,44.120328,123494610,117.0,1006,0,2014.0,5.0,12.0,1,5,4,1,1,9,7,31,11,1,1,83494610,3.08736525,17.50439003707821,18.631708077452714,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,6.156015,38399961,112.0,119,0,2006.0,1.0,20.0,3,0,1,1,2,5,5,7,4,1,1,-6600039,0.8533324666666666,17.622173069956816,17.463567027974133,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,12.362876,0,111.0,210,0,1994.0,9.0,32.0,4,9,3,1,1,7,7,10,16,1,0,-45000000,0.0,17.622173069956816,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,11.095914,0,96.0,134,0,1995.0,7.0,31.0,3,5,3,1,1,10,7,10,1,1,0,-45000000,0.0,17.622173069956816,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,31.856589,82966152,131.0,766,1,2012.0,7.0,14.0,3,16,3,1,1,21,14,15,3,1,1,37966152,1.8436922666666666,17.622173069956816,18.233943287409083,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
25000000,24.459948,56422687,94.0,537,1,2004.0,9.0,22.0,4,6,1,2,1,38,5,19,8,1,1,31422687,2.25690748,17.034386422832473,17.848381905083148,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
40000000,28.029015,160583018,88.0,852,0,2003.0,4.0,23.0,3,14,2,2,3,11,4,17,3,1,1,120583018,4.01457545,17.50439003707821,18.894321619141916,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
50000000,20.239061,55181129,88.0,366,1,2006.0,7.0,20.0,5,5,4,1,1,23,2,20,15,1,1,5181129,1.10362258,17.72753358339242,17.82613160497795,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
40000000,25.876582,30925690,137.0,562,0,1984.0,12.0,42.0,3,20,1,1,2,46,5,21,1,1,1,-9074310,0.77314225,17.50439003707821,17.247097820374762,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,11.872841,0,133.0,410,1,2007.0,9.0,19.0,4,12,2,1,1,10,3,27,3,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
35000000,20.360549,75225693,119.0,796,0,2008.0,12.0,18.0,2,6,6,2,1,36,7,19,16,1,1,40225693,2.1493055142857145,17.370858648025116,18.13600340609419,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
55000000,32.31022,65664721,105.0,661,0,2006.0,3.0,20.0,4,4,8,2,1,13,11,21,30,1,1,10664721,1.1939040181818181,17.822843761378564,18.000072383382445,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
70000000,27.568194,72108608,101.0,676,1,2008.0,8.0,18.0,4,14,8,2,2,72,2,19,11,1,1,2108608,1.0301229714285713,18.064005814299346,18.093683998733237,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,6.250282,0,92.0,100,0,1996.0,10.0,30.0,5,5,2,1,1,8,1,12,6,1,0,-45000000,0.0,17.622173069956816,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,11.120344,0,117.0,154,0,1996.0,7.0,30.0,3,5,1,1,1,19,8,29,4,1,0,-45000000,0.0,17.622173069956816,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,13.707183,57881056,86.0,244,1,2009.0,7.0,17.0,5,5,5,2,1,14,3,18,1,1,1,12881056,1.286245688888889,17.622173069956816,17.873900721482027,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
35000000,12.495436,29400000,123.0,215,1,2001.0,1.0,25.0,4,7,5,1,1,17,2,16,13,1,1,-5600000,0.84,17.370858648025116,17.196505266322514,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,6.803965,38058335,134.0,151,0,2005.0,12.0,21.0,2,10,2,1,1,16,1,21,8,1,1,-6941665,0.8457407777777778,17.622173069956816,17.454630698435103,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,9.025236,17300889,100.0,136,0,1996.0,6.0,30.0,2,12,3,2,1,6,4,15,2,1,1,-27699111,0.3844642,17.622173069956816,16.66626850323146,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
57000000,7.524671,0,117.0,60,1,2000.0,12.0,26.0,3,13,2,1,2,4,2,8,23,1,0,-57000000,0.0,17.858561843342684,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44000000,3.770161,13681765,192.0,71,0,1995.0,12.0,31.0,2,6,2,1,1,8,14,34,11,1,1,-30318235,0.31094920454545455,17.599700214609808,16.43157455539407,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
45000000,21.118196,60222298,128.0,670,0,2010.0,2.0,16.0,2,5,4,3,1,28,6,33,12,1,1,15222298,1.3382732888888889,17.622173069956816,17.913553256974637,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
45000000,6.513856,11203026,106.0,154,0,1998.0,1.0,28.0,4,4,3,2,2,82,4,15,1,1,1,-33796974,0.24895613333333333,17.622173069956816,16.231694567606688,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,11.387408,9323833,160.0,90,0,2008.0,9.0,18.0,2,6,4,2,3,12,16,25,2,1,1,-35676167,0.20719628888888889,17.622173069956816,16.048084475461497,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
110,9.950505,0,114.0,203,1,2006.0,12.0,20.0,3,19,1,2,1,15,6,8,4,1,0,-110,0.0,4.709530201312334,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,14.813057,42487390,99.0,332,1,2008.0,8.0,18.0,3,23,7,1,2,22,2,10,29,1,1,-2512610,0.9441642222222222,17.622173069956816,17.564717907522787,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
40000000,5.201688,8493890,85.0,80,0,2002.0,4.0,24.0,3,1,1,1,1,6,7,33,9,1,1,-31506110,0.21234725,17.50439003707821,15.954857757185307,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,5.361699,4607608,139.0,81,1,2007.0,10.0,19.0,2,15,2,1,1,16,7,14,4,1,1,-40392392,0.10239128888888889,17.622173069956816,15.343219625327137,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,3.848893,2154540,103.0,11,0,1997.0,1.0,29.0,2,0,2,1,2,3,3,15,4,1,1,-42845460,0.04787866666666667,17.622173069956816,14.583088265794304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,35.6585,160078586,101.0,1007,1,2011.0,9.0,15.0,5,13,1,3,5,3,3,32,3,1,1,115078586,3.5573019111111113,17.622173069956816,18.891175421364213,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
65000000,5.258726,73706,87.0,28,1,2012.0,6.0,14.0,4,5,2,1,1,7,1,21,4,1,1,-64926294,0.0011339384615384614,17.989897843244528,11.207853053314365,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44500000,62.01056,232324128,120.0,3423,1,2012.0,10.0,14.0,2,21,3,1,2,58,2,61,16,1,1,187824128,5.220766921348314,17.61099976960838,19.26364406234222,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44000000,54.884297,368875760,130.0,1220,0,1993.0,8.0,33.0,5,27,1,1,1,31,4,62,19,1,1,324875760,8.38354,17.599700214609808,19.725970454254732,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
40000000,33.747825,136000000,110.0,858,1,2010.0,3.0,16.0,1,2,4,1,1,13,6,18,13,1,1,96000000,3.4,17.50439003707821,18.72816545105327,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44000000,16.245068,165615285,147.0,715,0,1996.0,10.0,30.0,3,11,3,1,1,16,13,21,30,1,1,121615285,3.76398375,17.599700214609808,18.925178102418712,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44000000,38.653969,300400432,96.0,864,0,1985.0,5.0,41.0,4,20,2,1,2,26,3,19,20,1,1,256400432,6.827282545454546,17.599700214609808,19.520626919264668,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44000000,3.937352,0,118.0,89,0,1996.0,2.0,30.0,2,6,1,1,1,10,2,15,5,1,0,-44000000,0.0,17.599700214609808,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2600000,46.007991,84300000,88.0,1355,0,1940.0,2.0,86.0,2,17,2,1,1,75,1,12,1,1,1,81700000,32.42307692307692,14.77102238760702,18.24989243483448,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44000000,5.380124,3484331,219.0,55,0,1980.0,11.0,46.0,4,8,2,1,5,12,2,23,1,1,1,-40515669,0.07918934090909091,17.599700214609808,15.063786905181397,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
50000000,49.020045,111340801,106.0,1528,1,2006.0,1.0,20.0,4,7,2,1,3,20,3,17,6,1,1,61340801,2.22681602,17.72753358339242,18.528106343855182,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
